"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1203890";"";"None";"445.38";"0";"3.54";"72";"CC(O)CN1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1.Cl.Cl";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL816027";"Ability to displace [3H]haloperidol from rat striatal membranes, in order to measure its intrinsic affinity for the dopamine (DA) receptor;NT=Not Tested";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093868";"Dopamine receptor";"Rattus norvegicus";"PROTEIN FAMILY";"CHEMBL1122477";"1";"Scientific Literature";"J Med Chem";"1983";"None";"";"";"";""
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"21.50";"0.40";"6.24";"9.20";"1";"CHEMBL5353305";"Inhibition of CDK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL308";"Cyclin-dependent kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352406";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"3.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.70";"0.42";"6.72";"9.72";"1";"CHEMBL5353307";"Inhibition of CDK5 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4036";"Cyclin-dependent kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352406";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"1.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"21.50";"0.40";"6.24";"9.20";"1";"CHEMBL5230716";"Inhibition of CDK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL308";"Cyclin-dependent kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5230096";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"3.0"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"EUB0000124b";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5445912";"Affinity Phenotypic Cellular interaction: (Cytotoxicity sulforhodamine B assay (growth inhibitory activity in human colorectal cancer cell line HCT-116, K-Ras mutation)) EUB0000124b MAP2K2";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HCT-116";"None";"Mode of action: Inhibitor | Protein family: Protein kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL2964";"Dual specificity mitogen-activated protein kinase kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5444388";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL3308372";"Affinity Phenotypic Cellular Source Knowledge: https://www.spandidos-publications.com/10.3892/ijo.2011.1015";"";"";"5.7"
"CHEMBL2103851";"AMUVATINIB";"2.0";"447.52";"0";"3.30";"COVC-3894205475";"S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1";"IC50";"'>'";"20000.0";"nM";"";"";"No. Measurements = 1";"UO_0000065";"";"";"";"";"0";"CHEMBL4651403";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4651402";"57";"IMI-CARE SARS-CoV-2 Data";"";"2021";"CHEMBL4295411";"";"";"";"0.00002"
"CHEMBL2103851";"AMUVATINIB";"2.0";"447.52";"0";"3.30";"COVC-3894205475";"S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1";"IC50";"'>'";"19952.62";"nM";"";"";"No. Measurements = 1";"UO_0000065";"";"";"";"";"0";"CHEMBL4651403";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4651402";"57";"IMI-CARE SARS-CoV-2 Data";"";"2021";"CHEMBL4295411";"";"";"";"4.7"
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909103";"DRUGMATRIX: Calcium Channel Type L, Dihydropyridine radioligand binding (ligand: [3H] Nitrendipine)";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"CHEMBL3559724";"Cerebral cortex";"None";"Membrane";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909165";"DRUGMATRIX: Lipoxygenase 15-LO enzyme inhibition (substrate: Linoleic acid)";"B";"BAO_0000221";"tissue-based format";"Oryctolagus cuniculus";"None";"None";"Reticulocytes";"None";"";"";"";"CHEMBL4358";"Arachidonate 15-lipoxygenase";"Oryctolagus cuniculus";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"EUB0000124b";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"8.5";"nM";"8.07";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5445914";"Affinity Phenotypic Cellular interaction: (Cytotoxicity sulforhodamine B assay (growth inhibitory activity in human colorectal cancer cell line SW480, K-Ras mutation)) EUB0000124b MAP2K2";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW480";"None";"Mode of action: Inhibitor | Protein family: Protein kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL2964";"Dual specificity mitogen-activated protein kinase kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5444388";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL3307758";"Affinity Phenotypic Cellular Source Knowledge: https://www.spandidos-publications.com/10.3892/ijo.2011.1015";"";"";"8.5"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2379851";"Cytotoxicity against human BT549 cells after 72 hrs by resazurin/resorufin-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-549";"None";"";"";"";"CHEMBL614072";"BT-549";"Homo sapiens";"CELL-LINE";"CHEMBL2375244";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3308490";"";"";"";"10.0"
"CHEMBL2105699";"ATOPAXAR HYDROBROMIDE";"2.0";"608.55";"1";"4.79";"Example 1";"Br.CCOc1cc2c(c(F)c1OCC)C(=N)N(CC(=O)c1cc(N3CCOCC3)c(OC)c(C(C)(C)C)c1)C2";"IC50";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"14.00";"0.27";"2.60";"8.76";"0";"CHEMBL3880486";"Antagonist activity at thrombin receptor in human platelet rich plasma assessed as inhibition of thrombin-induced platelet aggregation preincubated for 3 mins followed by thrombin addition measured after 6 mins by aggregometer";"B";"BAO_0000366";"cell-free format";"Homo sapiens";"CHEMBL3559721";"Plasma";"None";"None";"";"";"";"CHEMBL3974";"Proteinase-activated receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880385";"38";"SureChEMBL Patent Bioactivity Data";"";"2011";"None";"";"";"";"0.041"
"CHEMBL2103863";"ABEXINOSTAT";"3.0";"397.43";"0";"2.42";"20";"CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"18.17";"0.34";"4.80";"6.94";"0";"CHEMBL4771394";"Inhibition of human HDAC4 expressed in baculovirus infected sf9 cells using (Boc-Lys(trifluoroacetyl)-AMC) as substrate by fluorescence-based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3524";"Histone deacetylase 4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765362";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"INHIBITOR";"";"60.0"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Compound A";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"55.0";"nM";"7.26";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880492";"Growth inhibition of human HCT8 cells incubated for 72 hrs by Cell-titer-Glo reagent based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HCT-8";"None";"";"";"";"CHEMBL3879801";"NON-PROTEIN TARGET";"";"NON-MOLECULAR";"CHEMBL3880386";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3308035";"";"";"";"0.055"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Compound A";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880505";"Growth inhibition of human A549 cells incubated for 72 hrs by Cell-titer-Glo reagent based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL3879801";"NON-PROTEIN TARGET";"";"NON-MOLECULAR";"CHEMBL3880386";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307651";"";"";"";"0.034"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"11; SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"21.18";"0.40";"6.12";"9.07";"1";"CHEMBL3856489";"Inhibition of recombinant CDK9/cyclin T (unknown origin) expressed in baculovirus infected Sf9 insect cells using biotinylated histone H1 as substrate after 1 hr by gamma32P-ATP based liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL2111389";"CDK9/cyclin T1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3856187";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3308860";"";"";"";"4.0"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Compound A";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880536";"Growth inhibition of human NCI-H1355 cells at 1:10 molar ratio of compound in presence of N-{(1S)-2-amino-1-[(3-fluorophenyl)methyl]ethyl}-5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)-2-thiophenecar- boxamide incubated for 72 hrs by Cell-titer-Glo reagent based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1355";"None";"";"";"";"CHEMBL3879801";"NON-PROTEIN TARGET";"";"NON-MOLECULAR";"CHEMBL3880386";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3308876";"";"";"";"0.027"
"CHEMBL2103835";"";"None";"717.99";"1";"3.53";"2; MMAE";"CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)c1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)C(C)C)C(C)C";"IC50";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4220924";"Cytotoxicity against human A549 cells after 2 days by cell titer 96 aqueous one solution based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4219075";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"CHEMBL3307651";"";"";"";"1.3"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Compound A";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880547";"Growth inhibition of human Calu3 cells at 1:10 molar ratio of compound in presence of N-{(1S)-2-amino-1-[(3-fluorophenyl)methyl]ethyl}-5-chloro-4-(4-chloro-1-methyl-1H-pyrazol-5-yl)-2-thiophenecar- boxamide incubated for 72 hrs by Cell-titer-Glo reagent based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Calu-3";"None";"";"";"";"CHEMBL3879801";"NON-PROTEIN TARGET";"";"NON-MOLECULAR";"CHEMBL3880386";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3307390";"";"";"";"0.039"
"CHEMBL2103772";"RACECADOTRIL";"4.0";"385.49";"0";"2.98";"Racecadotril";"CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1";"IC50";"'>'";"133000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4028922";"Inhibition of human MRP2 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5748";"Canalicular multispecific organic anion transporter 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028801";"1";"Scientific Literature";"Toxicol Sci";"2013";"None";"";"";"";"133.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH-727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"72.0";"nM";"7.14";"";"";"UO_0000065";"18.01";"0.34";"4.86";"7.71";"0";"CHEMBL3777410";"Inhibition of CDK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL308";"Cyclin-dependent kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3774312";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";"";"";"0.072"
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909094";"DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"MDCK";"Membrane";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308370";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909133";"DRUGMATRIX: CYP450, 2A6 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL5282";"Cytochrome P450 2A6";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833782";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909135";"DRUGMATRIX: CYP450, 2C9 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833782";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909146";"DRUGMATRIX: Estrogen ERbeta radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL242";"Estrogen receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909148";"DRUGMATRIX: GABAA, Flunitrazepam, Central radioligand binding (ligand: [3H] Flunitrazepam)";"B";"BAO_0000249";"cell membrane format";"Rattus norvegicus";"CHEMBL3638188";"Brain";"None";"Membrane";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL2018370";"";"None";"479.54";"0";"3.49";"7b";"CCC[C@H](O)[C@H](CNCc1ccc(C)cc1C)NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"17.31";"0.33";"4.81";"9.18";"0";"CHEMBL2019386";"Displacement of [125-I]MCP1 from CCR2 on human PBMC";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4015";"C-C chemokine receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016523";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"5.0"
"CHEMBL2103835";"";"None";"717.99";"1";"3.53";"MMAE";"CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@H](C)[C@@H](O)c1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)C(C)C)C(C)C";"IC50";"'='";"0.59";"nM";"9.23";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2421239";"Antiproliferative activity against human A549 cells after 4 days by XTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL2417433";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307651";"";"";"";"0.59"
"CHEMBL2103775";"ALACEPRIL";"2.0";"406.50";"0";"1.71";"COVC-2835348541";"CC(=O)SC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O";"IC50";"'>'";"19952.62";"nM";"";"";"No. Measurements = 1";"UO_0000065";"";"";"";"";"0";"CHEMBL4651403";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4651402";"57";"IMI-CARE SARS-CoV-2 Data";"";"2021";"CHEMBL4295411";"";"";"";"4.7"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"EUB0000124b";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"0.48";"nM";"9.32";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5445899";"Affinity Phenotypic Cellular interaction: (Cytotoxicity sulforhodamine B assay (growth inhibitory activity in HT-29 cells, B-Raf mutation)) EUB0000124b MAP2K2";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HT-29";"None";"Mode of action: Inhibitor | Protein family: Protein kinase | Recommended concentration = 100.0 nM";"";"";"CHEMBL2964";"Dual specificity mitogen-activated protein kinase kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5444388";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"CHEMBL3307768";"Affinity Phenotypic Cellular Source Knowledge: https://www.spandidos-publications.com/10.3892/ijo.2011.1015";"";"";"0.48"
"CHEMBL2103855";"TELOTRISTAT";"4.0";"546.94";"1";"4.51";"COVC-1746063739";"Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1";"IC50";"'>'";"20000.0";"nM";"";"";"No. Measurements = 1";"UO_0000065";"";"";"";"";"0";"CHEMBL4651403";"Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4651402";"57";"IMI-CARE SARS-CoV-2 Data";"";"2021";"CHEMBL4295411";"";"";"";"0.00002"
